horse_id,horse,sire,dam,damsire,sex,total_runs,wins,peak_official_rating,total_prize
4438515,Sweet Harmony (IRE),No Nay Never (USA),Last Waltz (IRE),Danehill Dancer,F,1,0,92.0,0.0
4438516,Cawthornes Gem (GB),Pivotal (GB),Honour (GB),Dansili,G,2,0,60.0,0.0
4438565,Tower Of London (IRE),Galileo (IRE),Dialafara (FR),Anabaa,C,1,1,99.0,0.0
4438574,Caesars Pearl (IRE),Profitable (IRE),Malilla (IRE),Red Clubs,F,1,0,72.0,0.0
4438579,Gastronomy (GB),Ulysses (IRE),Cantal (GB),Pivotal,G,2,0,74.0,1963.2
4440423,Northern Chancer (GB),Brazen Beau (AUS),Marmot Bay (IRE),Kodiac,G,1,0,46.0,0.0
4440433,Spirit Of Ash (IRE),Teofilo (IRE),Invincible Ash (IRE),Invincible Spirit,F,1,1,46.0,3245.08
4440442,Laudable (GB),Havana Gold (IRE),Pink Flames (IRE),Redback,G,1,0,62.0,0.0
4440446,Slieve Binnian (IRE),Awtaad (IRE),Qertaas (IRE),Linamix,G,1,0,75.0,0.0
4442200,Royal Dubai (FR),Seahenge (USA),Sand Rose (FR),Aussie Rules,C,3,0,90.0,43002.0
4442201,Banner Road (IRE),Make Believe (GB),Trempjane (GB),Lujain,F,1,0,49.0,429.8
4445404,Beauld As Brass (GB),Brazen Beau (AUS),Camelopardalis (GB),Tobougg,G,2,0,65.0,1521.48
4445405,Novus (IRE),Dandy Man (IRE),Fleur De Nuit (IRE),Montjeu,F,1,0,86.0,1510.0
4445421,Prepense (GB),Kingman (GB),Deliberate (GB),Kings Best,F,1,0,85.0,2536.0
4449778,Westerton (IRE),Belardo (IRE),Aubusson (IRE),Montjeu,G,3,3,83.0,81000.0
4449783,Midnight Mile (IRE),No Nay Never (USA),Ruby Tuesday (IRE),Galileo,F,1,0,104.0,0.0
4449786,Twilight Jazz (GB),Twilight Son (GB),Jasmine Royale (GB),Royal Applause,F,1,0,47.0,760.74
4449794,Alseeyerthere (GB),Al Kazeem (GB),Magic Destiny (GB),Dubai Destination,M,1,1,55.0,3663.8
4449866,Serious Challenge (IRE),Fracas (IRE),Dushlan (IRE),New Approach,G,1,0,97.0,0.0
4449874,Wrenegade Lad (IRE),James Garfield (IRE),Life Rely (USA),Marias Mon,G,1,0,48.0,0.0
4449881,Ravens Up (IRE),Ravens Pass (USA),Up Tempo (GB),Pivotal,F,1,0,71.0,0.0
4455456,Bellaphina (IRE),James Garfield (IRE),Seraphina (IRE),Pips Pride,F,1,0,85.0,0.0
4455465,Quar Shamar (GER),Shamardal (USA),Quariana (GER),Lomitas,C,1,0,104.0,0.0
4455645,Giddy Aunt (GB),Mayson (GB),Jessies Spirit (IRE),Clodovil,F,2,0,57.0,0.0
4455646,Perfect Prophet (GB),Nathaniel (IRE),Perfect Lady (GB),Excelebration,F,1,0,95.0,0.0
4455650,Bold Act (IRE),New Approach (IRE),Dancing Sands (IRE),Dubawi,G,1,0,107.0,16140.0
4455656,Goblet Of Fire (GB),Saxon Warrior (JPN),War No More (USA),War Front,G,1,1,45.0,3663.8
4455660,Arrest (IRE),Frankel (GB),Nisriyna (IRE),Intikhab,C,1,0,113.0,6725.0
4455661,Orchestra (FR),Golden Horn (GB),Optica (FR),Hernando,G,1,0,80.0,1184.06
4455664,Batemans Bay (FR),New Bay (GB),Inconceivable (IRE),Galileo,G,1,0,101.0,0.0
4459187,Mustajaab (GB),Tasleet (GB),Likeable (GB),Dalakhani,C,1,0,89.0,0.0
4459193,Anjo Bonita (GB),Harry Angel (IRE),Cape Mystery (GB),Cape Cross,F,1,0,74.0,135.9
4459201,Cori Glory (IRE),Cotai Glory (GB),Sakaka (GB),Tobougg,F,2,2,74.0,8374.4
4459202,Sudden Ambush (GB),Cracksman (GB),Al Mahmeyah (GB),Teofilo,C,3,0,85.0,679.5
4459203,Spirit Of Applause (GB),Charm Spirit (IRE),Accolade (GB),Acclamation,G,3,0,85.0,0.0
4465603,Conquistador (GB),U S Navy Flag (USA),El Diamante (FR),Royal Applause,G,1,0,86.0,12090.0
4465606,Highbank (IRE),Kingman (GB),Bristol Bay (IRE),Montjeu,G,1,0,98.0,0.0
4465611,Executive Decision (IRE),Ardad (IRE),Belle Travers (GB),Bahamian Bounty,F,1,0,87.0,3020.0
4465623,Little Red Dancer (GB),Pastoral Pursuits (GB),Meandmyshadow (GB),Tobougg,F,2,0,50.0,0.0
4465624,Dukeman (IRE),Kingman (GB),Shes Mine (IRE),Sea The Stars,G,2,2,82.0,11776.48
4465630,El Royale (GB),Hellvelyn (GB),Sofia Royale (GB),Royal Applause,G,2,0,51.0,0.0
4465668,Freedom Falls (IRE),Muhaarar (GB),Veronica Falls (GB),Medicean,F,1,0,77.0,0.0
4465675,Merrijig (GB),Schiaparelli (GER),Near Wild Heaven (GB),Robin Des Champs,G,1,0,,0.0
4467743,Pearl Of Australia (IRE),Australia (GB),Golden Pearl (GB),Oasis Dream,C,1,0,81.0,0.0
4467754,Crime Fiction (IRE),El Kabeir (USA),Fictitious (GB),Mayson,F,3,0,62.0,642.5999999999999
4467755,Spurn Point (IRE),Dandy Man (IRE),One For June (IRE),Arcano,F,3,0,46.0,0.0
4467757,Think First (IRE),Kessaar (IRE),Willow Beck (GB),Shamardal,C,1,0,95.0,0.0
4467760,Global Crisis (FR),Shalaa (IRE),Antalia (FR),Indian Rocket,G,2,0,67.0,0.0
4467762,No News (IRE),Prince Of Lir (IRE),Lost Highway (IRE),Danehill Dancer,G,1,0,57.0,380.68
4467763,Whatawit (GB),Sakhee (USA),Florie (GB),Alflora,G,1,0,,0.0
4467764,Imperial Dream (IRE),Holy Roman Emperor (IRE),Iffa Red (IRE),Iffraaj,G,2,2,72.0,8208.0
4467765,Timewave (FR),Sea The Stars (IRE),Five Fifteen (FR),Zafeen,G,2,0,68.0,489.6
4469667,Not Even Maybe (IRE),Alhebayeb (IRE),Dream Maker (IRE),Bahamian Bounty,F,1,0,52.0,0.0
4471442,Dutch Gold (IRE),Galileo Gold (GB),Dutch Monarch (GB),Dutch Art,C,1,1,81.0,0.0
4471453,Daughteroffortune (IRE),Bungle Inthejungle (GB),Dabista (IRE),Highest Honor,F,1,0,,0.0
4471460,Tooprofitable (IRE),Profitable (IRE),Toormakeady (GB),Mastercraftsman,F,1,0,72.0,0.0
4471461,Bear On The Loose (IRE),Footstepsinthesand (GB),Ihtiraam (IRE),Teofilo,G,1,0,,0.0
4471465,Cuban Dawn (IRE),Teofilo (IRE),Dawn Of Day (IRE),Dawn Approach,C,1,0,91.0,0.0
4471468,Heroism (IRE),Invincible Spirit (IRE),Liberating (GB),Iffraaj,C,2,0,82.0,660.96
4471469,Londoner (IRE),Saxon Warrior (JPN),Gilt Edge Girl (GB),Monsieur Bond,C,1,0,100.0,0.0
4471474,Awtaar (IRE),No Nay Never (USA),Zahara (IRE),Ravens Pass,F,2,0,63.0,1766.88
4471478,Feathertop (GB),Australia (GB),Mt Of Beatitudes (IRE),Fastnet Rock,F,1,0,,0.0
4471484,Wild Side (IRE),Kodiac (GB),Inverse (IRE),Oasis Dream,F,1,1,80.0,8100.0
4471660,Oriental Dancer (GB),Dubawi (IRE),Geisha Girl (IRE),Galileo,F,3,0,67.0,4568.16
4471663,Chelsea Green (IRE),U S Navy Flag (USA),Agapantha (USA),Dynaformer,F,1,0,89.0,0.0
4471667,Vecchio (IRE),Caravaggio (USA),Private Paradise (IRE),Galileo,G,1,0,77.0,0.0
4471671,Eximious (IRE),Exceed And Excel (AUS),Estiqaama (USA),Nayef,F,1,0,89.0,0.0
4477751,Bottlersecret (IRE),Dragon Pulse (IRE),Himiko (IRE),Aussie Rules,G,1,0,,0.0
4477752,Rio Largo (IRE),Dick Whittington (IRE),Reem Star (GB),Green Tune,C,1,0,70.0,0.0
4479480,Bussento (GB),Oasis Dream (GB),Super Saturday (IRE),Pivotal,C,3,0,82.0,10876.5
4479496,Rewilding (GB),Night Of Thunder (IRE),Kassuta (GB),Kyllachy,C,2,0,46.0,1766.88
4479498,Into The Spotlight (IRE),Profitable (IRE),Teodelight (IRE),Teofilo,F,2,0,57.0,0.0
4479499,Galton (GB),Kingman (GB),Ultrasonic (USA),Mizzen Mast,G,2,0,47.0,0.0
4481237,Duke Cador (IRE),Camelot (GB),Elbasana (IRE),Indian Ridge,C,1,0,86.0,0.0
4481244,Balalaika (IRE),No Nay Never (USA),War And Peace (GB),Frankel,F,1,0,86.0,12090.0
4481246,Marine Wave (IRE),Harry Angel (IRE),Ambiguous (GB),Kheleyf,F,1,0,94.0,10750.0
4481257,Farhhfromforgotten (GB),Farhh (GB),Formidable Kitt (GB),Invincible Spirit,G,1,0,69.0,1964.8
4481322,Docklands (GB),Massaat (IRE),Icky Woo (GB),Mark Of Esteem,C,1,1,94.0,61848.0
4485054,My Chiquita (GB),Postponed (IRE),Warling (IRE),Montjeu,F,3,3,64.0,10991.400000000001
4485057,Midnight Lion (GB),Nathaniel (IRE),Coyote (GB),Indian Ridge,C,1,1,81.0,7851.0
4488799,Portraitist (IRE),Awtaad (IRE),Lyric Piece (GB),Dutch Art,F,1,0,,0.0
4488802,Local Dynasty (IRE),Dubawi (IRE),Really Special (GB),Shamardal,C,1,0,100.0,12090.0
4488805,Racingbreaks Ryder (IRE),Fast Company (IRE),Nisma (IRE),Montjeu,C,1,0,97.0,0.0
4488807,Blueflagflyinghigh (IRE),Starspangledbanner (AUS),Addictedtoprogress (IRE),Holy Roman Emperor,G,1,1,72.0,4710.6
4488811,Must Catch Up (GB),Showcasing (GB),Madame Paco (GB),Paco Boy,F,1,0,47.0,0.0
4491051,Gloves Off (IRE),Make Believe (GB),Cleofila (IRE),Teofilo,F,1,0,58.0,0.0
4493028,Alba Longa (GB),Muhaarar (GB),Alla Speranza (GB),Sir Percy,F,1,0,81.0,1552.16
4493029,Cell Sa Beela (GB),Kingman (GB),Sellsabeel (FR),Galileo,F,1,0,94.0,0.0
4493031,Double March (IRE),Kodiac (GB),Flat White (IRE),Elusive Quality,F,1,0,87.0,0.0
4493037,Time Traveller (GB),Harry Angel (IRE),Adonesque (IRE),Sadlers Wells,G,2,0,69.0,0.0
4493040,Centerstage (IRE),Showcasing (GB),Landmark (USA),Arch,G,2,0,49.0,0.0
4493041,Physique (IRE),Kingman (GB),Shapes (IRE),So You Think,G,1,0,91.0,0.0
4493048,Relentless Voyager (GB),Ulysses (IRE),Nashama (IRE),Pivotal,C,1,0,102.0,3375.0
4493060,Dragonball Prince (IRE),Dragon Pulse (IRE),Island Odyssey (GB),Dansili,G,2,0,72.0,982.4
4493064,Spirit Of Eagles (IRE),Gleneagles (IRE),Tranquil Spirit (IRE),Invincible Spirit,F,1,0,52.0,0.0
4493098,Continuous (JPN),Hearts Cry (JPN),Fluff (IRE),Galileo,C,1,0,110.0,53750.0
4493101,Navalny (IRE),No Nay Never (USA),Baliyana (IRE),Dalakhani,G,1,0,80.0,0.0
4493102,Spanish Saint (IRE),Caravaggio (USA),Shy Bride (IRE),Excellent Art,G,1,0,54.0,0.0
4495108,Sakheer (IRE),Zoffany (IRE),Shortmile Lady (IRE),Arcano,C,1,0,114.0,0.0
4497040,So Sleepy (GB),Oasis Dream (GB),If So (GB),Iffraaj,F,1,0,74.0,0.0
4497044,Edwina Sheeran (IRE),Decorated Knight (GB),Rooney OMara (GB),Dragon Pulse,F,1,1,53.0,3663.8
4497045,The Goat (GB),Cracksman (GB),My Hope (USA),Afleet Alex,C,3,0,,0.0
4497047,Struth (IRE),Australia (GB),Portrait Of A Lady (IRE),Peintre Celebre,C,1,0,95.0,0.0
4497185,Givemehoperosa (IRE),Havana Gold (IRE),Espere (IRE),Elusive Pimpernel,F,1,0,,0.0
4497188,Satin (GB),Australia (GB),Countryside (GB),Motivator,F,1,0,87.0,0.0
4498957,Reidh (IRE),Kodiac (GB),Praskovia (IRE),Manduro,C,3,0,76.0,2664.0
4498965,Dark Kestrel (IRE),Dark Angel (IRE),Goodnight And Joy (IRE),Rip Van Winkle,G,3,0,79.0,0.0
4502645,Steven Seagull (GB),War Command (USA),Mercy Me (GB),Mawatheeq,G,1,0,46.0,0.0
4502646,Ndaawi (GB),Cracksman (GB),Mount Elbrus (GB),Barathea,C,1,0,96.0,0.0
4502651,Idee Fixee (GB),Dubawi (IRE),Our Obsession (IRE),Shamardal,C,1,0,78.0,387.09
4502654,Another Baar (GB),Mayson (GB),Rapid Recruit (IRE),Fast Company,G,1,0,84.0,1450.8
4502656,Bryce (IRE),Galileo Gold (GB),Petite Boulangere (IRE),Namid,G,1,0,53.0,429.8
4507214,Queen Of Sparta (USA),Lope De Vega (IRE),Glittering Tax (USA),Artax,F,2,0,,982.4
4507242,Jer Batt (IRE),Dragon Pulse (IRE),Nora Batt (IRE),Art Connoisseur,G,1,0,91.0,0.0
4509298,Climate Friendly (GB),Frankel (GB),Unex Mona Lisa (GB),Shamardal,F,1,0,85.0,0.0
4509354,Matt Connor (IRE),Teofilo (IRE),Emirates Hills (GB),Dubawi,G,1,0,85.0,0.0
4509357,Wurkin Ninetofive (IRE),Fast Company (IRE),Folk Singer (GB),Cape Cross,F,1,0,66.0,0.0
4509363,Roaring River (GB),Muhaarar (GB),River Belle (GB),Lahib,G,1,0,46.0,0.0
4518755,Zouky (GB),Zoustar (AUS),Kerrys Dream (GB),Tobougg,F,3,0,85.0,0.0
4518763,Al Tarfa (GB),Sea The Moon (GER),Shegotloose (USA),Dynaformer,G,2,0,70.0,0.0
4518765,Chalk Mountain (GB),Outstrip (GB),Perfect Muse (GB),Oasis Dream,G,1,0,62.0,760.74
4518771,James McHenry (GB),Starspangledbanner (AUS),Savvy (IRE),Verglas,C,1,0,91.0,0.0
4518772,My Harrison George (IRE),Lope De Vega (IRE),Faraday Light (IRE),Rainbow Quest,C,1,0,,0.0
4518773,No Barrier (GB),Kingman (GB),Swiss Affair (GB),Pivotal,G,1,0,68.0,592.51
4520662,Greysful Storm (IRE),Kingston Hill (GB),Ros Mountain (IRE),Montjeu,F,1,0,87.0,0.0
4522952,New Variant (IRE),New Approach (IRE),Global Reach (IRE),Galileo,G,1,0,98.0,0.0
4522960,Sparkit (IRE),Fast Company (IRE),Kindling (GB),Dr Fong,G,1,0,,0.0
4522961,Teorie (IRE),Teofilo (IRE),Bobailin (IRE),Vocalised,C,1,0,,0.0
4522964,Squeezebox (IRE),Slade Power (IRE),Beal Ban (IRE),Daggers Drawn,G,1,0,64.0,0.0
4522971,Page Three (USA),Dialed In (USA),Pin Up (IRE),Lookin At Lucky,F,2,0,75.0,0.0
4522978,Fanaigi Linn (IRE),Parish Hall (IRE),Astralai (IRE),Galileo,F,2,0,75.0,0.0
4522985,Lisieux (IRE),Camacho (GB),Let Me Shine (USA),Dixie Union,F,1,0,62.0,0.0
4522996,Sneddy Eddie (IRE),Churchill (IRE),Water Feature (GB),Dansili,G,1,0,61.0,0.0
4522997,Blessed Nation (FR),Toronado (IRE),Mlayhah (FR),Le Havre,C,1,0,93.0,0.0
4528291,Unbelievable (USA),Justify (USA),Together Forever (IRE),Galileo,C,1,0,104.0,12090.0
4528294,Peking Opera (IRE),Galileo (IRE),Bugle (USA),War Front,C,1,0,99.0,0.0
4528448,Guidance (GB),Expert Eye (GB),Villa Tora (GB),Excelebration,F,1,0,46.0,858.9
4528451,Angel Of Antrim (IRE),Dark Angel (IRE),Todegica (GB),Giants Causeway,G,3,0,56.0,642.5999999999999
4532158,Its All About You (IRE),Highland Reel (IRE),Three Moons (IRE),Montjeu,C,1,0,82.0,0.0
4532161,King Me (GB),Kingman (GB),Gemstone (IRE),Galileo,G,1,0,75.0,0.0
4532168,Obelix (GB),Sea The Stars (IRE),La Mortola (GB),Dubawi,G,1,0,95.0,0.0
4532169,Fox Flame (GB),Iffraaj (GB),Street Fire (IRE),Street Cry,F,2,0,70.0,1815.96
4532173,Expert Lady (GB),Expert Eye (GB),Iridescence (GB),Dutch Art,F,2,0,,489.6
4534423,Indian Falcon (GB),Mayson (GB),Indian Lass (IRE),Indian Haven,G,3,0,77.0,0.0
4534425,Monte Linas (IRE),Territories (IRE),Miss Carbonia (IRE),Lilbourne Lad,G,3,0,83.0,666.0
4536541,Lunacy (GB),New Bay (GB),Lunar Spirit (GB),Invincible Spirit,G,1,0,64.0,429.8
4538578,Sabah Al Ward (GB),Showcasing (GB),Privacy Order (GB),Azamour,F,2,0,60.0,1815.96
4538580,Storm Fox (IRE),Bungle Inthejungle (GB),Guana (IRE),Dark Angel,F,3,0,66.0,5157.6
4538655,Outreach (GB),Outstrip (GB),Willbeme (GB),Kyllachy,G,3,0,,1445.52
4540814,Gosford (IRE),Zoffany (IRE),Kamili (IRE),Invincible Spirit,G,1,0,58.0,0.0
4540817,Cannes Do (IRE),Elzaam (AUS),Tea Chest (IRE),In The Wings,F,1,0,63.0,0.0
4542730,Lady Bryanston (IRE),Ulysses (IRE),Piano (GB),Azamour,F,1,0,58.0,0.0
4542733,Soleil Fighter (GB),Sea The Moon (GER),Force One (GB),Dansili,G,3,3,83.0,23193.0
4542736,Tafreej (IRE),Shamardal (USA),Taqaareed (IRE),Sea The Stars,G,3,0,84.0,10746.0
4546189,Sovereign Spirit (GB),Le Havre (IRE),Shutka (FR),Holy Roman Emperor,G,1,0,82.0,776.71
4546190,Divya (IRE),Galileo (IRE),Nahema (IRE),Dubawi,F,2,0,77.0,4056.0
4546192,Khinjani (GB),Sir Percy (GB),Kandahari (GB),Archipenko,F,1,0,74.0,543.6
4546193,Turquoise Diamond (GB),Dubawi (IRE),Besharah (IRE),Kodiac,F,1,0,,481.84
4547874,Double Down (IRE),Fast Company (IRE),Dinaria (IRE),Holy Roman Emperor,G,1,0,57.0,1522.72
4547876,Lady Mojito (IRE),Kessaar (IRE),Smart Bounty (GB),Bahamian Bounty,F,2,0,,0.0
4550198,Hidden Code (IRE),Kessaar (IRE),Khibrah (GB),Dark Angel,G,1,0,60.0,0.0
4550202,My Girl Sioux (IRE),Sioux Nation (USA),Jessica Jo (IRE),Mastercraftsman,F,1,0,47.0,0.0
4550206,Greek Flower (IRE),Australia (GB),Timeless Call (IRE),Sakhee,F,1,0,67.0,0.0
4552165,You Make Me Smile (IRE),Elusive Pimpernel (USA),Just One Smile (IRE),Desert Prince,M,1,0,,0.0
4552176,Youngest (GB),Dubawi (IRE),Sheikha Reika (FR),Shamardal,F,1,0,86.0,0.0
4554377,Drummin Life (IRE),Gleneagles (IRE),Enjoy Life (IRE),Acclamation,F,1,0,93.0,0.0
4554381,Sounds Of Heaven (GB),Kingman (GB),Ring The Bell (IRE),Galileo,F,1,0,101.0,64560.0
4554388,Hat Toss (IRE),New Bay (GB),Ai Chan (IRE),Dream Ahead,G,1,0,82.0,459.0
4554389,Lasting Peace (IRE),Helmet (AUS),Peace Of Glory (GER),Sholokhov,G,1,0,65.0,0.0
4554392,Beautron (GB),Brazen Beau (AUS),Alpine Dream (IRE),Dream Ahead,F,2,0,63.0,440.64
4554395,Sisyphus Strength (GB),Sea The Stars (IRE),Childa (IRE),Duke Of Marmalade,F,1,0,89.0,0.0
4554396,Sumo Sam (GB),Nathaniel (IRE),Seaduced (GB),Lope De Vega,F,1,0,98.0,0.0
4559929,Lieber Power (GB),Cracksman (GB),Astrelle (IRE),Makfi,C,1,0,90.0,0.0
4559931,Bodorgan (IRE),El Kabeir (USA),Silver Rose (IRE),Dark Angel,C,3,0,87.0,0.0
4559939,Bloomwithgrace (IRE),No Nay Never (USA),Dewdrop (IRE),Galileo,F,1,0,77.0,2175.3
4559940,Belinda Bell (GER),Roaring Lion (USA),Bastille (GER),Saddex,F,1,0,69.0,1774.5
4559951,Bluestocking (GB),Camelot (GB),Emulous (GB),Dansili,F,1,0,94.0,25380.15
4559955,Bridestones (IRE),Teofilo (IRE),White Moonstone (USA),Dynaformer,F,1,0,93.0,0.0
4564286,Power Of Gold (GB),Golden Horn (GB),Power Of Light (IRE),Echo Of Light,C,2,2,78.0,11664.0
4564395,Daisy Roots (GB),Footstepsinthesand (GB),Cambridge Duchess (GB),Singspiel,F,1,0,52.0,0.0
4564405,Sonemos (IRE),Vadamos (FR),Adroit (IRE),Oasis Dream,F,3,0,74.0,4417.200000000001
4566471,King Of Steel (USA),Wootton Bassett (GB),Eldacar (GB),Verglas,C,1,1,120.0,141775.0
4566614,Ararat (IRE),Kodiac (GB),Recife (GER),Giants Causeway,G,1,1,75.0,7851.0
4568902,Village Voice (GB),Zarak (FR),Sensible Way (USA),Street Sense,F,1,0,104.0,0.0
4568916,Pivotal Revive (GB),Pivotal (GB),Tigrilla (IRE),Clodovil,C,1,0,,0.0
4568924,Alexander John (IRE),Dick Whittington (IRE),Central Force (GB),Pivotal,C,1,0,88.0,0.0
4568932,Farnborough (IRE),Galileo (IRE),Sing Softly (USA),Hennessy,C,1,1,85.0,0.0
4568935,King Leodegrance (IRE),Camelot (GB),Empowering (IRE),Encosta De Lago,C,1,0,,0.0
4568937,Portunalia (USA),Medaglia dOro (USA),Alina (USA),Came Home,F,1,0,,0.0
4568940,Savigny (IRE),Profitable (IRE),Fascination (IRE),Galileo,G,1,0,77.0,0.0
4568951,Powdering (IRE),Ribchester (IRE),Sufoof (IRE),Acclamation,F,1,1,67.0,4187.2
4568959,Ashmore (IRE),More Than Ready (USA),Revolutionintheair (USA),Declaration Of War,G,1,0,71.0,614.0
4568963,Radetsky Marsch (FR),Seahenge (USA),Baileys Applause (GB),Royal Applause,C,1,0,81.0,295.29
4568967,OMhaire (GB),Scorpion (IRE),Kompete (GB),Komaite,F,1,0,,0.0
4570872,Blue Universe (IRE),Iffraaj (GB),Zara (BRZ),Redattore,C,1,0,75.0,387.09
4570874,Flight Plan (GB),Night Of Thunder (IRE),Romp (GB),Pivotal,C,1,0,102.0,0.0
4570877,American Oak (IRE),Golden Horn (GB),Lady Grace (IRE),Orpen,G,1,0,54.0,214.2
4570880,Rockonmecca (IRE),El Kabeir (USA),Wings Of The Rock (IRE),Rock Of Gibraltar,F,1,0,52.0,1719.2
4570891,Exoplanet (FR),Sea The Stars (IRE),Gumriyah (GB),Shamardal,C,1,0,100.0,32250.0
4570893,Vaguely Royal (IRE),Galileo (IRE),Danilovna (IRE),Dansili,C,2,2,85.0,8640.0
4570894,Speed Dial Baileys (GB),Harry Angel (IRE),Ring For Baileys (GB),Kyllachy,F,2,0,57.0,440.64
4570896,Sceptic (IRE),No Nay Never (USA),Aljaazya (USA),Speightstown,G,1,1,86.0,6621.0
4575809,Courage Mon Ami (GB),Frankel (GB),Crimson Ribbon (USA),Lemon Drop Kid,G,1,1,106.0,340260.0
4578074,Beyond Beauty (IRE),Bated Breath (GB),Soothing Anthem (IRE),Australia,F,1,0,45.0,0.0
4580172,Remarquee (GB),Kingman (GB),Regardez (GB),Champs Elysees,F,1,0,104.0,129000.0
4580175,Feud (GB),Dubawi (IRE),Agnes Stewart (IRE),Lawman,G,1,0,78.0,921.0
4580177,Caragio (IRE),Caravaggio (USA),Freddies Girl (USA),More Than Ready,G,3,0,92.0,1359.0
4580181,Bishops Crown (GB),Havana Gold (IRE),Jalela (GB),Canford Cliffs,G,1,0,78.0,1840.5
4580182,Ectocross (FR),Ectot (GB),Seasonal Cross (GB),Cape Cross,C,1,0,58.0,0.0
4580260,Notturno (IRE),Zoffany (IRE),Albarouche (GB),Sadlers Wells,G,1,0,62.0,0.0
4582291,Have You A Minute (GB),Muhaarar (GB),One Second (GB),Intello,G,1,0,47.0,0.0
4582299,Vixey (GB),Cable Bay (IRE),Valoria (GB),Hernando,F,2,0,67.0,3929.6
4582300,Moralisa (GB),Jungle Cat (IRE),Muhadathat (GB),Showcasing,F,1,0,67.0,1104.3
4584384,Right Now (IRE),Fascinating Rock (IRE),Legal Lyric (IRE),Lawman,C,1,0,,0.0
4584389,Prince Of Glamour (IRE),Slade Power (IRE),Princess Glamour (GB),Authorized,G,1,0,,0.0
4586190,El Montejean (GB),Mondialiste (IRE),Jeany (IRE),Kodiac,G,2,0,69.0,0.0
4586191,Sutue Alshams (IRE),Golden Horn (GB),Gile Na Greine (IRE),Galileo,G,2,0,70.0,1963.2
4586193,Laafi (FR),Cloth Of Stars (IRE),Mediteranea (FR),Smart Strike,C,1,0,97.0,0.0
4586316,A Dublin Lad (GB),Ulysses (IRE),Sacre Caroline (USA),Blame,C,3,0,,19020.0
4586453,Bay Of Hope (IRE),Cable Bay (IRE),Selka (FR),Selkirk,G,1,1,62.0,3663.8
4586460,Senseofentitlement (IRE),El Kabeir (USA),Amurra (GB),Oasis Dream,G,1,0,59.0,429.8
4589976,Obama Army (GB),Washington DC (IRE),Intrusion (GB),Indesatchel,G,1,0,62.0,1719.2
4589978,Unequal Love (GB),Dutch Art (GB),Heavenly Dawn (GB),Pivotal,F,2,0,,1014.4
4589979,Kerdos (IRE),Profitable (IRE),The Mums (GB),Holy Roman Emperor,C,1,0,94.0,24170.0
4589981,Bloomin Robbery (IRE),Kodiac (GB),Anne Bonney (GB),Jade Robbery,F,1,0,51.0,0.0
4593488,Mere Accountant (IRE),Dark Angel (IRE),Fine Blend (IRE),Sakhees Secret,F,1,0,76.0,0.0
4597190,Redshore City (IRE),Gutaifan (IRE),Suedehead (GB),Cape Cross,G,1,0,59.0,0.0
4597191,Happenstance (IRE),Camacho (GB),Adelasia (IRE),Iffraaj,C,1,0,47.0,0.0
4597193,Nurburgring (IRE),Zoffany (IRE),Shamarbelle (IRE),Montjeu,C,1,0,96.0,0.0
4597194,Picture Of A City (GB),Cityscape (GB),Quenelle (GB),Nayef,C,1,1,73.0,0.0
4597209,Walk The Moon (GB),Sea The Stars (IRE),Ladys First (GB),Dutch Art,G,3,0,,0.0
4597211,Streetstorm (GB),Night Of Thunder (IRE),Upper Street (IRE),Dansili,F,1,0,61.0,189.72
4597223,Blue Antares (IRE),Frankel (GB),Scarlett Rose (GB),Royal Applause,C,1,0,53.0,380.68
4597224,Alex The Great (IRE),Camelot (GB),Moonrise Landing (IRE),Dalakhani,G,1,0,57.0,189.72
4597226,Arkendale (GB),Pivotal (GB),Paris Rooftops (IRE),Galileo,C,2,2,86.0,8640.0
4597230,Sea Of Roses (GB),Sea The Moon (GER),Plume Rose (GB),Marchand De Sable,F,1,0,99.0,6345.04
4597231,Jack Of Clubs (GB),Equiano (FR),Lavetta (GB),Peintre Celebre,G,1,0,60.0,0.0
4597236,Dagmar Run (IRE),Muhaarar (GB),Zabeel Princess (GB),Dubawi,G,1,0,76.0,0.0
4597238,Macho Sun (IRE),Camacho (GB),Morning Jewel (IRE),Dalakhani,G,1,0,68.0,0.0
4597260,Star Sound (GB),Zoustar (AUS),Sterling Sound (USA),Street Cry,F,2,0,66.0,3853.2
4597262,Weigh Anchor (GB),Nathaniel (IRE),Miss Chaussini (IRE),Rossini,F,1,0,,2028.0
4597265,Ribble Rouser (IRE),Ribchester (IRE),Liel (GB),Pivotal,G,2,0,,2028.8
4597362,A Piece Of Heaven (FR),Jukebox Jury (IRE),Activa (GER),Sendawar,G,1,0,,0.0
4597375,Quintus Arrius (IRE),Mehmas (IRE),Juxtaposed (GB),Three Valleys,C,3,0,85.0,0.0
4599587,Helens Delight (IRE),French Navy (GB),Easy To Sing (GB),Johannesburg,F,1,0,,0.0
4599598,Tony Montana (GB),Kingman (GB),Mischief Making (USA),Lemon Drop Kid,C,1,0,,0.0
4599612,Megan Moon (IRE),Starspangledbanner (AUS),Apparel (IRE),Cape Cross,F,1,0,70.0,614.0
4601327,Carracci (USA),Quality Road (USA),Butterflies (IRE),Galileo,C,1,0,92.0,0.0
4601328,Fort Vega (FR),Lope De Vega (IRE),Prudente (FR),Dansili,C,1,0,89.0,0.0
4601339,World Peace (IRE),Frankel (GB),How High The Moon (IRE),Fastnet Rock,F,1,0,,0.0
